employee_key,employee_id,full_name,email,department,role,salary,years_experience,status,change_reason,valid_from,valid_to,is_current
1304,EMP0586,Hanan Al Bloushi,hanan.al.bloushi1@presight.ai,Marketing,Marketing Analyst,31928.0,8,Active,Retention adjustment,2020-10-13,9999-12-31,True
1305,EMP0587,Rashid Hamdan,rashid.hamdan@presight.ai,Sustainability,Data Analyst,14376.0,6,Active,Initial appointment,2020-09-01,2022-08-15,False
1306,EMP0587,Rashid Hamdan,rashid.hamdan@presight.ai,Sustainability,Data Analyst,19592.0,6,Active,Market correction adjustment,2022-08-15,9999-12-31,True
1307,EMP0588,Mateo Murthy,mateo.murthy@presight.ai,Digital,Digital Analyst,25345.0,5,Active,Hire - Initial Appointment,2022-01-28,9999-12-31,True
1308,EMP0589,Mira Al Shamsi,mira.al.shamsi1@presight.ai,Sales,Account Manager,49227.0,9,Active,Hire - Initial Appointment,2018-05-03,9999-12-31,True
1309,EMP0590,Fatima Al Shamsi,fatima.al.shamsi@presight.ai,Data Science,BI Developer,29678.0,12,Active,Initial appointment,2013-03-26,2014-03-03,False
1310,EMP0590,Fatima Al Shamsi,fatima.al.shamsi@presight.ai,Data Science,BI Developer,35041.0,12,Active,Market correction adjustment,2014-03-03,2018-06-25,False
1311,EMP0590,Fatima Al Shamsi,fatima.al.shamsi@presight.ai,Data Science,BI Developer,39029.0,12,Active,Annual performance increase,2018-06-25,2021-06-11,False
1312,EMP0590,Fatima Al Shamsi,fatima.al.shamsi@presight.ai,Data Science,BI Developer,41857.0,12,Active,Promoted following review,2021-06-11,9999-12-31,True
1313,EMP0591,Sanjay Iyer,sanjay.iyer@presight.ai,Finance,Finance Director,45718.0,14,Active,Hire - Initial Appointment,2012-08-07,9999-12-31,True
1314,EMP0592,Yasmin Yousef,yasmin.yousef1@presight.ai,Marketing,Brand Manager,23915.0,5,Active,Initial appointment,2020-04-05,2021-02-12,False
1315,EMP0592,Yasmin Yousef,yasmin.yousef1@presight.ai,Marketing,Brand Manager,28220.0,5,Active,Annual performance increase,2021-02-12,2025-04-03,False
1316,EMP0592,Yasmin Yousef,yasmin.yousef1@presight.ai,Marketing,Brand Manager,31746.0,5,Active,Project completion bonus integration,2025-04-03,2025-04-13,False
1317,EMP0592,Yasmin Yousef,yasmin.yousef1@presight.ai,Marketing,Brand Manager,32426.0,5,Active,Promoted following review,2025-04-13,9999-12-31,True
1318,EMP0593,Omar Najjar,omar.najjar@presight.ai,Finance,Financial Analyst,12018.0,3,Active,Initial appointment,2022-09-22,2023-09-21,False
1319,EMP0593,Omar Najjar,omar.najjar@presight.ai,Finance,Financial Analyst,12750.0,3,Active,Cost of living adjustment,2023-09-21,2023-10-27,False
1320,EMP0593,Omar Najjar,omar.najjar@presight.ai,Finance,Financial Analyst,14820.0,3,Active,Retention adjustment,2023-10-27,2024-12-07,False
1321,EMP0593,Omar Najjar,omar.najjar@presight.ai,Finance,Financial Analyst,17907.0,3,Active,Promoted following review,2024-12-07,9999-12-31,True
1322,EMP0594,Ravi Hussain,ravi.hussain@presight.ai,Legal,Legal Analyst,32397.0,12,Active,Hire - Initial Appointment,2015-03-12,9999-12-31,True
1323,EMP0595,Aisha Al Dhaheri,aisha.al.dhaheri@presight.ai,Data Science,Senior Data Analyst,12136.0,5,Active,Initial appointment,2022-04-25,2025-04-04,False
1324,EMP0595,Aisha Al Dhaheri,aisha.al.dhaheri@presight.ai,Data Science,Senior Data Analyst,20223.0,5,Active,Market correction adjustment,2025-04-04,9999-12-31,True
1325,EMP0596,Meera Bhatt,meera.bhatt1@presight.ai,Data Science,Senior Data Analyst,58578.0,23,Active,Hire - Initial Appointment,2002-01-31,9999-12-31,True
1326,EMP0597,Salma Al Marri,salma.al.marri@presight.ai,Marketing,Brand Manager,9315.0,3,Active,Initial appointment,2022-04-25,2023-01-14,False
1327,EMP0597,Salma Al Marri,salma.al.marri@presight.ai,Marketing,Brand Manager,11163.0,3,Active,Cost of living adjustment,2023-01-14,2023-03-06,False
1328,EMP0597,Salma Al Marri,salma.al.marri@presight.ai,Marketing,Brand Manager,13273.0,3,Active,Project completion bonus integration,2023-03-06,2024-10-15,False
1329,EMP0597,Salma Al Marri,salma.al.marri@presight.ai,Marketing,Brand Manager,15716.0,3,Active,Retention adjustment,2024-10-15,9999-12-31,True
1330,EMP0598,Arjun Kapoor,arjun.kapoor@presight.ai,Procurement,Procurement Analyst,12065.0,3,Active,Initial appointment,2024-04-20,2024-11-14,False
1331,EMP0598,Arjun Kapoor,arjun.kapoor@presight.ai,Procurement,Procurement Analyst,13705.0,3,Active,Promoted following review,2024-11-14,2025-02-28,False
1332,EMP0598,Arjun Kapoor,arjun.kapoor@presight.ai,Procurement,Procurement Analyst,20533.0,3,Active,Promoted following review,2025-02-28,9999-12-31,True
1333,EMP0599,Sami Al Mansoori,sami.al.mansoori@presight.ai,Finance,Budget Analyst,37810.0,15,Active,Initial appointment,2011-08-26,2016-10-30,False
1334,EMP0599,Sami Al Mansoori,sami.al.mansoori@presight.ai,Finance,Budget Analyst,42233.0,15,Active,Project completion bonus integration,2016-10-30,2018-07-27,False
1335,EMP0599,Sami Al Mansoori,sami.al.mansoori@presight.ai,Finance,Budget Analyst,64777.0,15,Active,Annual performance increase,2018-07-27,9999-12-31,True
1336,EMP0600,Huda Farooq,huda.farooq@presight.ai,Operations,Senior Data Engineer,31935.0,9,Active,Hire - Initial Appointment,2020-01-01,9999-12-31,True
1337,EMP0601,Yasmin Saleh,yasmin.saleh1@presight.ai,Sales,Sales Analyst,38087.0,12,Active,Hire - Initial Appointment,2015-07-17,9999-12-31,True
1338,EMP0602,Khalifa Saeed,khalifa.saeed@presight.ai,IT,Data Engineer,14714.0,4,Active,Initial appointment,2022-03-09,2023-10-26,False
1339,EMP0602,Khalifa Saeed,khalifa.saeed@presight.ai,IT,Data Engineer,21037.0,4,Active,Annual performance increase,2023-10-26,9999-12-31,True
1340,EMP0603,Yusuf Al Bloushi,yusuf.al.bloushi@presight.ai,Engineering,Platform Engineer,34807.0,23,Active,Initial appointment,2003-08-14,2015-01-01,False
1341,EMP0603,Yusuf Al Bloushi,yusuf.al.bloushi@presight.ai,Engineering,Platform Engineer,37231.0,23,Active,Retention adjustment,2015-01-01,2015-11-22,False
1342,EMP0603,Yusuf Al Bloushi,yusuf.al.bloushi@presight.ai,Engineering,Platform Engineer,40866.0,23,Active,Annual performance increase,2015-11-22,2019-06-16,False
1343,EMP0603,Yusuf Al Bloushi,yusuf.al.bloushi@presight.ai,Engineering,Platform Engineer,59207.0,23,Active,Promoted following review,2019-06-16,9999-12-31,True
1344,EMP0604,Arjun Reddy,arjun.reddy@presight.ai,HR,HR Analyst,14413.0,5,Active,Initial appointment,2020-08-14,2021-10-07,False
1345,EMP0604,Arjun Reddy,arjun.reddy@presight.ai,HR,HR Analyst,19584.0,5,Active,Cost of living adjustment,2021-10-07,9999-12-31,True
1346,EMP0605,Aaliyah Al Rumaithi,aaliyah.al.rumaithi@presight.ai,IT,IT Manager,18519.0,12,Active,Initial appointment,2013-08-17,2014-02-23,False
1347,EMP0605,Aaliyah Al Rumaithi,aaliyah.al.rumaithi@presight.ai,IT,IT Manager,26900.0,12,Active,Annual performance increase,2014-02-23,9999-12-31,True
1348,EMP0606,Yusuf Al Naqbi,yusuf.al.naqbi@presight.ai,Data Science,Senior Data Analyst,13484.0,3,Active,Initial appointment,2022-09-18,2023-07-10,False
1349,EMP0606,Yusuf Al Naqbi,yusuf.al.naqbi@presight.ai,Data Science,Senior Data Analyst,14969.0,3,Active,Promoted following review,2023-07-10,2025-05-24,False
1350,EMP0606,Yusuf Al Naqbi,yusuf.al.naqbi@presight.ai,Data Science,Senior Data Analyst,19327.0,3,Active,Market correction adjustment,2025-05-24,9999-12-31,True
1351,EMP0607,Ahmed Khoury,ahmed.khoury@presight.ai,Marketing,Marketing Analyst,14016.0,3,Active,Hire - Initial Appointment,2024-02-18,9999-12-31,True
1352,EMP0608,Pooja Murthy,pooja.murthy2@presight.ai,Marketing,Marketing Analyst,43300.0,10,Active,Hire - Initial Appointment,2015-02-13,9999-12-31,True
1353,EMP0609,Mariam Saleh,mariam.saleh1@presight.ai,Sales,Sales Analyst,10805.0,2,Active,Initial appointment,2024-03-07,2025-03-06,False
1354,EMP0609,Mariam Saleh,mariam.saleh1@presight.ai,Sales,Sales Analyst,11808.0,2,Active,Project completion bonus integration,2025-03-06,2025-03-22,False
1355,EMP0609,Mariam Saleh,mariam.saleh1@presight.ai,Sales,Sales Analyst,15711.0,2,Active,Promoted following review,2025-03-22,9999-12-31,True
1356,EMP0610,Rashid Al Khaja,rashid.al.khaja1@presight.ai,Sustainability,Sustainability Analyst,28386.0,14,Active,Initial appointment,2012-04-04,2019-05-30,False
1357,EMP0610,Rashid Al Khaja,rashid.al.khaja1@presight.ai,Sustainability,Sustainability Analyst,32321.0,14,Active,Project completion bonus integration,2019-05-30,2020-03-15,False
1358,EMP0610,Rashid Al Khaja,rashid.al.khaja1@presight.ai,Sustainability,Sustainability Analyst,38781.0,14,Active,Promoted following review,2020-03-15,2022-11-30,False
1359,EMP0610,Rashid Al Khaja,rashid.al.khaja1@presight.ai,Sustainability,Sustainability Analyst,43986.0,14,Active,Annual performance increase,2022-11-30,2024-08-18,False
1360,EMP0610,Rashid Al Khaja,rashid.al.khaja1@presight.ai,Sustainability,Sustainability Analyst,39516.0,14,Active,Project completion bonus integration,2024-08-18,9999-12-31,True
1361,EMP0611,Ibrahim Al Marri,ibrahim.al.marri@presight.ai,Legal,Legal Analyst,24907.0,7,Active,Initial appointment,2018-06-03,2020-01-10,False
1362,EMP0611,Ibrahim Al Marri,ibrahim.al.marri@presight.ai,Legal,Legal Analyst,27693.0,7,Active,Annual performance increase,2020-01-10,2020-09-09,False
1363,EMP0611,Ibrahim Al Marri,ibrahim.al.marri@presight.ai,Legal,Legal Analyst,35603.0,7,Active,Retention adjustment,2020-09-09,9999-12-31,True
1364,EMP0612,James Hernandez,james.hernandez@presight.ai,Sales,Account Manager,11233.0,1,Active,Initial appointment,2024-08-16,2025-05-03,False
1365,EMP0612,James Hernandez,james.hernandez@presight.ai,Sales,Account Manager,16199.0,1,Active,Market correction adjustment,2025-05-03,9999-12-31,True
1366,EMP0613,Eman Al Zaabi,eman.al.zaabi1@presight.ai,Marketing,Brand Manager,12761.0,0,Active,Hire - Initial Appointment,2024-06-23,9999-12-31,True
1367,EMP0614,Hiroshi Reddy,hiroshi.reddy@presight.ai,Sales,Sales Analyst,29762.0,12,Active,Hire - Initial Appointment,2014-02-12,9999-12-31,True
1368,EMP0615,Nikhil Bhatt,nikhil.bhatt@presight.ai,Sustainability,Data Analyst,13939.0,2,Active,Initial appointment,2023-09-20,2024-03-19,False
1369,EMP0615,Nikhil Bhatt,nikhil.bhatt@presight.ai,Sustainability,Data Analyst,15348.0,2,Active,Retention adjustment,2024-03-19,2025-06-11,False
1370,EMP0615,Nikhil Bhatt,nikhil.bhatt@presight.ai,Sustainability,Data Analyst,21513.0,2,Active,Project completion bonus integration,2025-06-11,9999-12-31,True
1371,EMP0616,Fatima Al Zaabi,fatima.al.zaabi1@presight.ai,Finance,Finance Manager,17326.0,6,Active,Initial appointment,2021-08-25,2024-07-31,False
1372,EMP0616,Fatima Al Zaabi,fatima.al.zaabi1@presight.ai,Finance,Finance Manager,20586.0,6,Active,Market correction adjustment,2024-07-31,2024-11-06,False
1373,EMP0616,Fatima Al Zaabi,fatima.al.zaabi1@presight.ai,Finance,Finance Manager,23680.0,6,Active,Annual performance increase,2024-11-06,2025-04-08,False
1374,EMP0616,Fatima Al Zaabi,fatima.al.zaabi1@presight.ai,Finance,Finance Manager,25266.0,6,Active,Promoted following review,2025-04-08,9999-12-31,True
1375,EMP0617,Nadia Rahman,nadia.rahman@presight.ai,Finance,Finance Director,15015.0,5,Active,Initial appointment,2022-05-16,2023-09-02,False
1376,EMP0617,Nadia Rahman,nadia.rahman@presight.ai,Finance,Finance Director,17964.0,5,Active,Annual performance increase,2023-09-02,2024-05-11,False
1377,EMP0617,Nadia Rahman,nadia.rahman@presight.ai,Finance,Finance Director,21043.0,5,Active,Retention adjustment,2024-05-11,2024-10-18,False
1378,EMP0617,Nadia Rahman,nadia.rahman@presight.ai,Finance,Finance Director,23204.0,5,Active,Retention adjustment,2024-10-18,9999-12-31,True
1379,EMP0618,Khalid Al Khaja,khalid.al.khaja@presight.ai,Procurement,Vendor Manager,32372.0,18,Inactive,Initial appointment,2009-01-13,2011-12-01,False
1380,EMP0618,Khalid Al Khaja,khalid.al.khaja@presight.ai,Procurement,Vendor Manager,34531.0,18,Inactive,Market correction adjustment,2011-12-01,2018-06-21,False
1381,EMP0618,Khalid Al Khaja,khalid.al.khaja@presight.ai,Procurement,Vendor Manager,53484.0,18,Inactive,Project completion bonus integration,2018-06-21,9999-12-31,True
1382,EMP0619,Roshan Malik,roshan.malik@presight.ai,Legal,Legal Analyst,27280.0,17,Active,Initial appointment,2010-07-07,2012-04-22,False
1383,EMP0619,Roshan Malik,roshan.malik@presight.ai,Legal,Legal Analyst,42961.0,17,Active,Project completion bonus integration,2012-04-22,9999-12-31,True
1384,EMP0620,Reem Al Khaja,reem.al.khaja@presight.ai,IT,Cloud Architect,12916.0,0,Active,Hire - Initial Appointment,2024-04-06,9999-12-31,True
1385,EMP0621,Sanjay Menon,sanjay.menon1@presight.ai,Sustainability,Sustainability Analyst,15796.0,1,Active,Hire - Initial Appointment,2024-08-04,9999-12-31,True
1386,EMP0622,Roshan Nambiar,roshan.nambiar@presight.ai,Digital,Content Strategist,10047.0,1,Active,Initial appointment,2024-05-30,2025-03-19,False
1387,EMP0622,Roshan Nambiar,roshan.nambiar@presight.ai,Digital,Content Strategist,12028.0,1,Active,Annual performance increase,2025-03-19,2025-03-30,False
1388,EMP0622,Roshan Nambiar,roshan.nambiar@presight.ai,Digital,Content Strategist,14074.0,1,Active,Cost of living adjustment,2025-03-30,2025-06-20,False
1389,EMP0622,Roshan Nambiar,roshan.nambiar@presight.ai,Digital,Content Strategist,16794.0,1,Active,Market correction adjustment,2025-06-20,9999-12-31,True
1390,EMP0623,Saif Najjar,saif.najjar@presight.ai,Procurement,Vendor Manager,23951.0,5,Active,Hire - Initial Appointment,2022-05-29,9999-12-31,True
1391,EMP0624,Ravi Hussain,ravi.hussain1@presight.ai,Digital,UX Designer,21327.0,2,Active,Hire - Initial Appointment,2024-06-10,9999-12-31,True
1392,EMP0625,Aaliyah Al Hashimi,aaliyah.al.hashimi@presight.ai,Digital,Digital Analyst,32345.0,11,Active,Hire - Initial Appointment,2014-03-26,9999-12-31,True
1393,EMP0626,Abdulla Saeed,abdulla.saeed@presight.ai,Sales,Account Manager,18074.0,4,Active,Hire - Initial Appointment,2023-07-19,9999-12-31,True
1394,EMP0627,Hiroshi Pillai,hiroshi.pillai@presight.ai,Marketing,Marketing Analyst,22464.0,5,Active,Hire - Initial Appointment,2020-03-30,9999-12-31,True
1395,EMP0628,Hiroshi Kapoor,hiroshi.kapoor@presight.ai,Operations,Operations Analyst,10796.0,4,Active,Initial appointment,2022-07-02,2023-05-07,False
1396,EMP0628,Hiroshi Kapoor,hiroshi.kapoor@presight.ai,Operations,Operations Analyst,11788.0,4,Active,Annual performance increase,2023-05-07,2025-01-18,False
1397,EMP0628,Hiroshi Kapoor,hiroshi.kapoor@presight.ai,Operations,Operations Analyst,12519.0,4,Active,Project completion bonus integration,2025-01-18,2025-05-24,False
1398,EMP0628,Hiroshi Kapoor,hiroshi.kapoor@presight.ai,Operations,Operations Analyst,17148.0,4,Active,Market correction adjustment,2025-05-24,9999-12-31,True
1399,EMP0629,Karthik Joshi,karthik.joshi1@presight.ai,HR,Lead Data Engineer,11829.0,2,Active,Initial appointment,2024-04-24,2025-01-19,False
1400,EMP0629,Karthik Joshi,karthik.joshi1@presight.ai,HR,Lead Data Engineer,18857.0,2,Active,Retention adjustment,2025-01-19,9999-12-31,True
1401,EMP0630,Khalifa Mansour,khalifa.mansour1@presight.ai,Finance,Finance Manager,47900.0,18,Active,Hire - Initial Appointment,2007-01-30,9999-12-31,True
1402,EMP0631,Anika Nair,anika.nair@presight.ai,Marketing,Marketing Analyst,19547.0,5,Active,Initial appointment,2022-02-23,2022-11-15,False
1403,EMP0631,Anika Nair,anika.nair@presight.ai,Marketing,Marketing Analyst,21443.0,5,Active,Cost of living adjustment,2022-11-15,2022-12-10,False
1404,EMP0631,Anika Nair,anika.nair@presight.ai,Marketing,Marketing Analyst,34215.0,5,Active,Promoted following review,2022-12-10,9999-12-31,True
1405,EMP0632,Carlos Johnson,carlos.johnson@presight.ai,Finance,Finance Manager,24230.0,6,Active,Initial appointment,2019-07-07,2021-04-18,False
1406,EMP0632,Carlos Johnson,carlos.johnson@presight.ai,Finance,Finance Manager,26132.0,6,Active,Annual performance increase,2021-04-18,2024-10-08,False
1407,EMP0632,Carlos Johnson,carlos.johnson@presight.ai,Finance,Finance Manager,33165.0,6,Active,Annual performance increase,2024-10-08,9999-12-31,True
1408,EMP0633,Nadia Al Mansoori,nadia.al.mansoori1@presight.ai,Operations,Supply Chain Analyst,30592.0,9,Active,Hire - Initial Appointment,2018-03-30,9999-12-31,True
1409,EMP0634,Hassan Al Naqbi,hassan.al.naqbi@presight.ai,Sustainability,Data Analyst,18130.0,5,Active,Hire - Initial Appointment,2021-07-29,9999-12-31,True
1410,EMP0635,Anjali Zhang,anjali.zhang1@presight.ai,IT,Data Engineer,18603.0,6,Active,Initial appointment,2020-06-11,2021-09-27,False
1411,EMP0635,Anjali Zhang,anjali.zhang1@presight.ai,IT,Data Engineer,22103.0,6,Active,Annual performance increase,2021-09-27,2023-05-09,False
1412,EMP0635,Anjali Zhang,anjali.zhang1@presight.ai,IT,Data Engineer,26140.0,6,Active,Project completion bonus integration,2023-05-09,9999-12-31,True
1413,EMP0636,Khalifa Farooq,khalifa.farooq@presight.ai,Sales,Sales Analyst,9316.0,2,Active,Initial appointment,2024-07-24,2025-04-10,False
1414,EMP0636,Khalifa Farooq,khalifa.farooq@presight.ai,Sales,Sales Analyst,16258.0,2,Active,Retention adjustment,2025-04-10,9999-12-31,True
1415,EMP0637,Divya Murthy,divya.murthy@presight.ai,Engineering,Data Modeler,35000.0,7,Active,Hire - Initial Appointment,2020-07-26,9999-12-31,True
1416,EMP0638,Ravi Menon,ravi.menon@presight.ai,Digital,Content Strategist,28232.0,9,Active,Hire - Initial Appointment,2016-01-21,9999-12-31,True
1417,EMP0639,Mateo Reddy,mateo.reddy@presight.ai,Sustainability,Data Analyst,15245.0,6,Active,Initial appointment,2020-09-24,2022-10-16,False
1418,EMP0639,Mateo Reddy,mateo.reddy@presight.ai,Sustainability,Data Analyst,17726.0,6,Active,Annual performance increase,2022-10-16,2024-06-15,False
1419,EMP0639,Mateo Reddy,mateo.reddy@presight.ai,Sustainability,Data Analyst,21191.0,6,Active,Annual performance increase,2024-06-15,9999-12-31,True
1420,EMP0640,Fatima Al Mazrouei,fatima.al.mazrouei@presight.ai,Finance,Finance Manager,18339.0,5,Active,Initial appointment,2021-05-13,2023-10-23,False
1421,EMP0640,Fatima Al Mazrouei,fatima.al.mazrouei@presight.ai,Finance,Finance Manager,20892.0,5,Active,Promoted following review,2023-10-23,2024-05-08,False
1422,EMP0640,Fatima Al Mazrouei,fatima.al.mazrouei@presight.ai,Finance,Finance Manager,23575.0,5,Active,Retention adjustment,2024-05-08,2024-08-12,False
1423,EMP0640,Fatima Al Mazrouei,fatima.al.mazrouei@presight.ai,Finance,Finance Manager,26809.0,5,Active,Cost of living adjustment,2024-08-12,9999-12-31,True
1424,EMP0641,Anika Zhang,anika.zhang1@presight.ai,Finance,Financial Analyst,32424.0,10,Active,Hire - Initial Appointment,2015-05-02,9999-12-31,True
1425,EMP0642,Priya Hussain,priya.hussain2@presight.ai,IT,Data Engineer,18821.0,6,Active,Initial appointment,2020-09-22,2024-09-01,False
1426,EMP0642,Priya Hussain,priya.hussain2@presight.ai,IT,Data Engineer,21509.0,6,Active,Retention adjustment,2024-09-01,2024-12-23,False
1427,EMP0642,Priya Hussain,priya.hussain2@presight.ai,IT,Data Engineer,29057.0,6,Active,Promoted following review,2024-12-23,9999-12-31,True
1428,EMP0643,Sami Rahman,sami.rahman@presight.ai,Legal,Compliance Analyst,16996.0,5,Active,Initial appointment,2021-03-08,2022-07-08,False
1429,EMP0643,Sami Rahman,sami.rahman@presight.ai,Legal,Compliance Analyst,20259.0,5,Active,Cost of living adjustment,2022-07-08,2023-12-14,False
1430,EMP0643,Sami Rahman,sami.rahman@presight.ai,Legal,Compliance Analyst,26511.0,5,Active,Market correction adjustment,2023-12-14,9999-12-31,True
1431,EMP0644,Pooja Kumar,pooja.kumar@presight.ai,Sustainability,Sustainability Analyst,19160.0,6,Active,Hire - Initial Appointment,2020-08-05,9999-12-31,True
1432,EMP0645,Sanjay Pillai,sanjay.pillai@presight.ai,IT,IT Manager,13994.0,5,Active,Initial appointment,2020-09-20,2021-11-09,False
